,name,desc,class,link
501,Printed Cotton V Neck Women's Salwar Kurta Dupatta Set,., Pack of 3  India  Printed  Salwar Kurta Dupatta Set  3/4   Cotton Neckline V Neck  Regular  Casual Wear  Straight  Woven Dupatta Yes  Women,https://www.shoppersstop.com/biba-printed-cotton-v-neck-women-s-salwar-kurta-dupatta-set/p-S23BIRTED8740PI/colorChange/S23BIRTED8740PI_PINK?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
502,Printed Cotton Round Neck Women's Dress,Myshka comes with its trendy dynamic fitting women Dress with its unmatchable comfort level and unique colour combination which provide the feel of uniqueness and comfortness to its owner. Myshka have designed this women Dress Settaking care the needs of its customer in mind. Myshka never compromises with the quality of products.Myshka is one of the biggest women Dress Brand in India that provide high quality women Kuta very Reasonable And affordable Cost., India  Dress  Cotton Neckline Round Neck  Casual Wear  Half   Regular  Printed  Regular  Knit Dupatta No,https://www.shoppersstop.com/myshka-printed-cotton-round-neck-women-s-dress/p-S22MY292/colorChange/S22MY292_NAVY_BLUE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
503,Round Neck Georgette Flared Women's Lehenga Choli Set,Juniper Black Georgette Printed Lehenga Choli With Shantoon Lining -,Sleeve Style Balloon   India  Printed Top Hemline Flare Wash Mid Wash  Lehenga Choli Set  Full   Georgette Neckline Mandarin Silouhette Flare  Full   Festive Wear Type of work Gotta Patti  Regular  Woven Dupatta No  Women Collar Mandarin Collar Waist Rise Mid Rise,https://www.shoppersstop.com/juniper-round-neck-georgette-flared-women-s-lehenga-choli-set/p-A212636B/colorChange/A212636B_BLACK?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
504,Embroidered Mandarian Collar Straight Fit Womens Kurta,Kashish Calf  Embroidered Straight Festive Kurta With 3/4Th , India  Kurta  Viscose Blend  Woven Silouhette Straight Neckline Mandarian Collar  Festive  3/4th   Calf   Straight  Women Collar Regular  Embroidered,https://www.shoppersstop.com/kashish-embroidered-mandarian-collar-straight-fit-womens-kurta/p-AW21KSKU025/colorChange/AW21KSKU025_RED?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
505,Printed Poly Rayon Mandarin Women's Casual Wear Tunic,., Single Sleeve Style 3/4   India  Printed  Tunic  Poly Rayon  Woven Neckline Mandarin  Casual Wear  3/4   Mid Thigh  Regular,https://www.shoppersstop.com/haute-curry-printed-poly-rayon-mandarin-women-s-casual-wear-tunic/p-SS23HCTU23273/colorChange/SS23HCTU23273_INDIGO?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
506,Printed Rayon Round Neck Women's A-Line Kurta,This A-line kurta from Infuse will be a unique addition to your collection and make you stand out in the crowd. It is best for hot or sticky weather and adds timeless grace to your look!, India  Kurtas  Rayon  Woven Neckline Round Neck  Casual Wear  3/4   Calf   Regular  Printed,https://www.shoppersstop.com/infuse-printed-rayon-round-neck-women-s-a-line-kurta/p-S22INKU332/colorChange/S22INKU332_NAVY?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
507,Printed Round Neck Regular Fit Women's Tunic,"This tunic has a very warm and cosy aesthetic supported by a gorgeous yellow base tone and various forms of striped prints. This top is brought to you by Infuse, and it is perfect for the winter with its colourful exterior.", India  Printed  Tunic  Cotton Blend  Woven Neckline Round Neck  Casual Wear  3/4   Short  Regular,https://www.shoppersstop.com/infuse-printed-round-neck-regular-fit-women-s-tunic/p-S22INET006/colorChange/S22INET006_MULTI?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
508,.,., Pack of 3 Sleeve Style 3/4   India  Embroidered  Kurta Pant Dupatta Set  3/4   Viscose Blend Neckline Mandarin  Full   Festive Wear  Flare  Woven Dupatta Yes,https://www.shoppersstop.com/kashish--/p-SS23KSSE25F/colorChange/SS23KSSE25F_LILAC?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
509,Embroidered Round Neck Viscose Blend Women's Kurta Pant Dupatta Set,., Pack of 3  India  Embroidered  Set  3/4   Viscose Blend Neckline Round Neck  Calf   Festive Wear  Straight  Woven Dupatta Yes,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-kurta-pant-dupatta-set/p-SS23KSSE23F/colorChange/SS23KSSE23F_WHITE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
510,Solid V Neck Cotton Slub Women's Midi Dress,., Single  India  Midi Dress  Cotton Slub Neckline V Neck  Casual Wear  Full   Regular  Solid  Calf   Woven,https://www.shoppersstop.com/haute-curry-solid-v-neck-cotton-slub-women-s-midi-dress/p-SS23HCDR2339/colorChange/SS23HCDR2339_NAVY?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
511,Embroidered Viscose Blend Mandarin Women's Festive Set,"Stand out in the crowd in this alluring yet elegant viscose blend kurta set by Kashish. Look ravishing in the mandarin neck, straight fit, calf-length woven kurta in attractive minty hue with see-through three-quarter sleeves, sequined hemline and all-over embroidery. Appear breathtakingly gorgeous by pairing this set with silver stilettoes.", India Sleeve  Three Quarter   Embroidered Material Viscose Blend  Set  3/4   Viscose Blend Neckline Mandarin Silouhette Straight  Calf   Festive Wear  Woven,https://www.shoppersstop.com/kashish-embroidered-viscose-blend-mandarin-women-s-festive-set/p-SS22KSSE15F/colorChange/SS22KSSE15F_MINT?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
512,Solid Round Neck Regular Women's Tunics & Tops,"A fresh collection of the latest trends by Haute Curry personifies successful and liberated women. The solid round neck tunic from its active movement collection is a beautiful piece perfect for all-day wear. It is a cool, comfortable top that adds style to your fitness regime.", India  Solid  Tunic  Cotton  Woven Silouhette Regular Neckline Round Neck  Casual Wear  Sleeveless  Short  Women,https://www.shoppersstop.com/haute-curry-solid-round-neck-regular-women-s-tunics-tops/p-SS22HCKT312F/colorChange/SS22HCKT312F_GREEN?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
513,Embroidered Round Neck Straight Fit Women's Kurta,Kashish Calf  Embroidered Straight Festive Kurta With 3/4Th , India  Kurta  Viscose Blend  Woven Silouhette Straight Neckline Round Neck  Festive  3/4th   Calf   Straight  Women  Embroidered,https://www.shoppersstop.com/kashish-embroidered-round-neck-straight-fit-women-s-kurta/p-AW21KSKU324FB/colorChange/AW21KSKU324FB_SEA_GREEN?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
514,Solid Rayon Women's Full Length Palazzos,Straight Solid Rayon Palazzo Will Make A Chic Addition To Your Casual Assortment, India  Palazzo  Rayon  Woven  Flare  Solid Silouhette Straight   Casual Wear Bottom Type Pallazos  Full ,https://www.shoppersstop.com/infuse-solid-rayon-women-s-full-length-palazzos/p-COREINFSP01/colorChange/COREINFSP01_NAVY?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
515,Janasya Women's Off-White Poly Silk Solid Kurta with Pant and Dupatta,"An exploration of the modern vocabulary of design, this off-white kurta and pant set from Janasya is sure to allure you. Tailored to sartorial perfection from poly silk, it features lace detailing on neckline and Sleeve hem and comes with multicolor woven art silk dupatta to highlight the solid kurta and pant. Pair it up with traditional earrings and mojris for complete ethnic look.", Single  India  Solid Wash Light Wash  Kurta Pant Dupatta Set  3/4   Silk Blend Neckline Round Neck  Regular  Festive Wear  Straight  Woven Dupatta Yes  Women Waist Rise High Rise Closure Type Elasticated,https://www.shoppersstop.com/janasya-janasya-women-s-off-white-poly-silk-solid-kurta-with-pant-and-dupatta/p-S21JASET268KR/colorChange/S21JASET268KR_OFF_WHITE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
516,Printed Cotton Round Neck Womens Regular Kurta,"Round neck straight cotton printed kurta with handworkwork round neckline, highlighted with sequin and drawstring tassel, 3/4th sleeves, straight kurta, side slit", Single Sleeve Style Designer   India  Kurtas  Cotton  Woven Neckline Round Neck  Casual Wear  3/4   Regular Collar Regular Collar  Printed,https://www.shoppersstop.com/varanga-printed-cotton-round-neck-womens-regular-kurta/p-VKUR129/colorChange/VKUR129_PURPLE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
517,Printed Shirt Collar Cotton Yarn Dyed Women's Gather Dress,Yarn Dyed Ankle  Gather Dress With Flair , India  Dress  Cotton Yarn Dyed Neckline Shirt Collar  Casual Wear  3/4   Printed  Full   Woven,https://www.shoppersstop.com/infuse-printed-shirt-collar-cotton-yarn-dyed-women-s-gather-dress/p-A21INGD2137F/colorChange/A21INGD2137F_CHARCOAL?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
518,Janasya Women's Light Brown Chanderi Foil Print Kurta with Pant and Dupatta,"Exhibit a vibe of urbanity with this light brown suit set from Janasya. Tailored from premium quality chanderi fabric, it assures a soft and soothing touch against the skin as it has soft cotton lining. The sequins handwork on the neckline in asymmetrical style adds to its appeal. The three-quarter Sleeve and delicately embroidered organza dupatta along with pocketed Pant further speak for themselves.", Single  India  Foil Wash Light Wash  Kurta Pant Dupatta Set  3/4   Chanderi Neckline Round Neck  Regular  Festive Wear  Straight  Woven Dupatta Yes  Women Waist Rise High Rise Closure Type Elasticated,https://www.shoppersstop.com/janasya-janasya-women-s-light-brown-chanderi-foil-print-kurta-with-pant-and-dupatta/p-S21JAJ0281KD/colorChange/S21JAJ0281KD_KHAKI?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
519,Printed Silk Blend Round Neck Women's Salwar Kurta Dupatta Set,Myshka comes with its trendy dynamic fitting women kurta with pant & dupatta set with its unmatchable comfort level and unique colour combination which provide the feel of uniqueness and comfortness to its owner. Myshka have designed this women kurta with pant & dupatta set settaking care the needs of its customer in mind. Myshka never compromises with the quality of products.myshka is one of the biggest women kurta brand in india that provide high quality women kuta very reasonable and affordable cost., Single Sleeve Style Cuff   India  Printed Wash Light Wash  Salwar Kurta Dupatta Set  3/4   Silk Blend Neckline Round Neck  Regular  Casual Wear  Regular  Knit Dupatta Yes  Women Hemline Straight Waist Rise Mid Rise Closure Type Elastic,https://www.shoppersstop.com/myshka-printed-silk-blend-round-neck-women-s-salwar-kurta-dupatta-set/p-MSKRTST782B/colorChange/MSKRTST782B_BLUE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
520,Printed Collar Neck Cotton Blend Women's Maxi Dress,"Amp up your casual-wear wardrobe with this lovely calf-length women's midi dress from Haute Curry in a comfy regular fit. The full buttoned placket, v-neck, and soft hue add to the look of this gorgeous dress. The flared sleeves elevate the look of the clothing.", Single  India  Maxi Dress  Cotton Blend Neckline Collar Neck  Casual Wear  3/4   Regular  Printed  Ankle   Woven,https://www.shoppersstop.com/haute-curry-printed-collar-neck-cotton-blend-women-s-maxi-dress/p-AW22HCDR663/colorChange/AW22HCDR663_MAUVE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
521,Embroidered Round Neck Cotton Slub Women's Midi Dress,"Dusty pink, embroidered, cotton slub midi-dress by Haute Curry. This dress has embroidered sleeves a button detail on the front, flared skirt, and a falls just above the knee.", Single  India  Midi Dress  Cotton Slub Neckline Round Neck  Casual Wear  3/4   Regular  Embroidered  Calf   Woven,https://www.shoppersstop.com/haute-curry-embroidered-round-neck-cotton-slub-women-s-midi-dress/p-SS23HCDR2304/colorChange/SS23HCDR2304_DUSTY_PINK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
522,Solid Flex V Neck Women's Straight Fit Kurta,Stop Full  Printed Flared Palazzo For All s, India  Kurta  Flex  Woven Silouhette Straight  Neckline V Neck  Casual Wear  Three Quarter   Calf   Straight  Solid Age,https://www.shoppersstop.com/stop-solid-flex-v-neck-women-s-straight-fit-kurta/p-A21STKUFS33/colorChange/A21STKUFS33_FUSCHIA?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
523,Solid Viscose Women's Full Length Palazzo,"Versatile for an event, these viscose palazzos from Infuse are mindfully crafted to keep you looking polished no matter the occasion. accessorize this with a kurta for a chic look.", India  Palazzo  Viscose  Straight  Solid  Casual Wear  Full ,https://www.shoppersstop.com/infuse-solid-viscose-women-s-full-length-palazzo/p-S22INCPSTSPZ01/colorChange/S22INCPSTSPZ03_CORAL?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
524,Rayon Round Neck Straight Fit Women's Kurta,., India  Kurtas  Rayon Neckline Round Neck  Festive Wear  3/4   Calf   Straight  Women,https://www.shoppersstop.com/biba-rayon-round-neck-straight-fit-women-s-kurta/p-A22BIKK18654/colorChange/A22BIKK18654_GREEN?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D21&totalResultVal=14644&searchPageType=category
525,Printed Rayon Women's Casual Flared Dress,Haute Curry Ankle  Printed Flared Dress Dress With Elbow  For Casual Wear, India  Dress  Rayon  Casual Wear  Elbow   Regular  Printed  Ankle   Woven Silouhette Flared Dress,https://www.shoppersstop.com/haute-curry-printed-rayon-women-s-casual-flared-dress/p-AW21HCCD13F/colorChange/AW21HCCD13F_LAVENDER?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
526,Printed Cotton Round Neck Women's Salwar Suit,., Pack of 2  India  Printed  Salwar Suit  3/4   Cotton Neckline Round Neck  Regular  Casual Wear  Straight  Woven  Women,https://www.shoppersstop.com/biba-printed-cotton-round-neck-women-s-salwar-suit/p-S23BINGEI8549IN/colorChange/S23BINGEI8549IN_INDIGO?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
527,Embroidered Cotton Round Neck Women's Kurta,"Pink yoke design a-line kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",Pockets No Pocket  Single  India  Kurtas  Cotton  Woven Neckline Round Neck  Casual Wear  3/4  Dupatta No  Regular  Embroidered,https://www.shoppersstop.com/varanga-embroidered-cotton-round-neck-women-s-kurta/p-ICVARK219135/colorChange/ICVARK219135_PINK?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
528,Embroidered Cotton Round Neck Women's Kurta,"Mustard yellow floral yoke embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",Pockets No Pocket  Single  India  Kurtas  Cotton  Woven Neckline Round Neck  Casual Wear  3/4  Dupatta No  Regular  Embroidered,https://www.shoppersstop.com/varanga-embroidered-cotton-round-neck-women-s-kurta/p-ICVAR2205107/colorChange/ICVAR2205107_MUSTARD?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
529,Laheriya Katan Silk Traditional Women's Laheriya  Saree,., India  Festive Wear  6.3 Meter  Woven  Sarees Weave Type Powerloom  Katan Silk  Leheriya  Women,https://www.shoppersstop.com/varkala-silk-sarees-laheriya-katan-silk-traditional-women-s-laheriya-saree/p-S21D21A25/colorChange/S21D21A25_SEA_GREEN?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
530,Embroidered Viscose Blend Round Neck Women's Ethnic Set,It will be a unique addition to your collection and make you stand out in the crowd when you grace it in a Kashish Fashion pick! It is best for hot or sticky weather and adds timeless grace to your look!, India  Embroidered  Ethnic Set  3/4   Viscose Blend Neckline Round Neck Silouhette Flare  Calf   Festive Wear Bottom Type Pants  Flare  Woven Dupatta Yes  Women,https://www.shoppersstop.com/kashish-embroidered-viscose-blend-round-neck-women-s-ethnic-set/p-SS22KSSE23F/colorChange/SS22KSSE23F_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
531,Printed Shirt Collar Rayon Women's Shirt Dress,A-Line Shirt Dress With Full Placket And Elbow , India  Shirt Dress  Rayon Neckline Shirt Collar  Casual Wear  Puff   Printed  Full   Woven,https://www.shoppersstop.com/infuse-printed-shirt-collar-rayon-women-s-shirt-dress/p-A21INSH2143F/colorChange/A21INSH2143F_BLACK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
532,Solid Calf Length Casual Wear Kurta,., Single Sleeve Style 3/4   India  Kurtas  Flex  Woven Neckline Round Neck  Casual Wear  3/4   Calf   Regular  Solid,https://www.shoppersstop.com/stop-solid-calf-length-casual-wear-kurta/p-SS23STKUFS214/colorChange/SS23STKUFS214_OFF_WHITE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
533,Printed Georgette Off Shoulder Women's Dress,Myshka comes with its trendy dynamic fitting women Dress with its unmatchable comfort level and unique colour combination which provide the feel of uniqueness and comfortness to its owner. Myshka have designed this women Dress Settaking care the needs of its customer in mind. Myshka never compromises with the quality of products.Myshka is one of the biggest women Dress Brand in India that provide high quality women Kuta very Reasonable And affordable Cost., India  Dress  Georgette Neckline Off Shoulder  Casual Wear  Sleeveless  Regular  Printed  Regular  Knit Dupatta No,https://www.shoppersstop.com/myshka-printed-georgette-off-shoulder-women-s-dress/p-S22MY494/colorChange/S22MY494_NAVY_BLUE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
534,Printed Cotton Mandarin Women's Casual Wear Kurta,"Step out in style in this gorgeous, three-quarter sleeves, mandarin-collar, casual-wear women's kurta from Stop in a flattering flared fit. Crafted with soft and breathable cotton fabric, it keeps you comfortable all day.", Single  India  Kurtas  Cotton  Woven Neckline Mandarin  Casual Wear  3/4   Calf   Flare Collar Mandarin Collar  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-casual-wear-kurta/p-AW22STKUFS126/colorChange/AW22STKUFS126_GREY?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
535,Embroidered V Neck Cotton Women's Ethnic Set,"Sea Green Chanderi Embroidered Kurta With Pink Contrast Bottom And Paired With Multicolored Dupatta,3/4Th Kurta ,Straight Hemline ,Side Slit -", India  Embroidered  Ethnic Set  3/4   Cotton Neckline V Neck Silouhette Straight   Calf   Festive Wear  Woven Dupatta Yes  Women,https://www.shoppersstop.com/varanga-embroidered-v-neck-cotton-women-s-ethnic-set/p-A21KBD112511050/colorChange/A21KBD112511050_SEA_GREEN?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
536,Full Length Cotton Woven Womens Dupatta,Stop Full  Solid Dupatta For All s, India  Dupattas  Cotton  Woven  Solid  All s  Full  Design Solid,https://www.shoppersstop.com/stop-full-length-cotton-woven-womens-dupatta/p-A21STDU12C/colorChange/A21STDU12C_SAGE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
537,Solid Flared Fit Rayon Women's Casual Wear Palazzo,"The solid flared fit rayon women’s casual wear palazzo from Stop is a piece of modish clothing. Pair it with a long a-line kurta, short ethnic wear top, or crop top, depending on the occasion.", India  Palazzo  Rayon  Woven  Solid Silouhette Flare  Casual Wear Bottom Type Palazzo  Full ,https://www.shoppersstop.com/stop-solid-flared-fit-rayon-women-s-casual-wear-palazzo/p-CORESTSP01/colorChange/CORESTSP01_NAVY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
538,Embroidered Y Neck Polyester Women's Kurta Palazzo Set,Be the center of attraction in this stunning women's kurta palazzo set from Infuse in a rich hue. The embroidered patterns all over the body and the full button placket add to the look., Pack of 2 Sleeve Style Elbow   India  Embroidered Wash Clean Look  Kurta Palazzo Set  3/4   Polyester Neckline Y Neck  Full   Festive Wear  A Line  Woven Dupatta No Collar Mandarin Collar Pockets Cross Pocket Waist Rise Mid Rise Closure Type Elasticated,https://www.shoppersstop.com/infuse-embroidered-y-neck-polyester-women-s-kurta-palazzo-set/p-AW22INFLKP041/colorChange/AW22INFLKP041_RED?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
539,Printed Georgette Regular Fit Women's Pre-Stitched Saree,"Hot pink pre-stitched saree in georgette. Features all-over striped print, and a scalloped pallu with floral foil print. Finished with a concealed zip, hook and eye closure, along with a shantoon lining.",Closure Type Zipper  India  Fusion Wear  Ankle   Woven  Regular Dupatta No  Saree  Georgette  Printed  Women,https://www.shoppersstop.com/indya-printed-georgette-regular-fit-women-s-pre-stitched-saree/p-S23INISK00823/colorChange/S23INISK00823_PINK?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
540,Printed Cotton Mandarin Women's Casual Wear Kurta,"Augment your ethnic look by wearing this kurta from Stop. Cut in a breathable profile. The fit-and-flare kurta showcases floral patterns throughout, while the mandarin neckline lends a chic finishing touch. The button-down front offers a functional bonus.", Single  India  Kurtas  Cotton  Woven Neckline Mandarin  Casual Wear  3/4   Calf   Flare Collar Mandarin Collar  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-casual-wear-kurta/p-AW22STKUFS128/colorChange/AW22STKUFS128_INDIGO?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
541,Printed Cotton Straight Fit Women's Kurti,.,Wash Mid Wash  India  Printed  Kurti  Cotton  Woven Silouhette Straight Neckline Mandarin  Casual Wear  3/4   Mid Thigh  Straight,https://www.shoppersstop.com/libas-printed-cotton-straight-fit-women-s-kurti/p-S23LI26140/colorChange/S23LI26140_MAROON?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
542,Embroidered Crepe Tie Up Neck Women's Straight Fit Top,Haute Curry Short Embroidered Straight Boheman Top With Balloon  For Casual Wear, India  Embroidered  Tops  Crepe  Woven Silouhette Straight  Neckline Tie Up  Casual Wear  Balloon   Short  Regular,https://www.shoppersstop.com/haute-curry-embroidered-crepe-tie-up-neck-women-s-straight-fit-top/p-S21HCBTP02F/colorChange/S21HCBTP02F_NAVY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
543,Printed Cotton Mandarin Women's Casual Wear Kurta,Add a colorful twist to your daily wear with this beautiful printed cotton three-quarter-sleeved straight-fit knee-length mandarin women's casual-wear kurta by Stop. It's ideal for occasional wear and goes well with white pants., Single  India  Kurtas  Cotton  Woven Neckline Mandarin  Casual Wear  3/4   Knee   Straight Collar Mandarin Collar  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-casual-wear-kurta/p-A22STEPP81/colorChange/A22STEPP81_INDIGO?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
544,Embroidered Round Neck Viscose Blend Women's Ethnic Set,., India  Embroidered Material Viscose Blend  Set  3/4   Viscose Blend Neckline Round Neck Silouhette Straight  Calf   Festive Wear Bottom Type Pants  Straight  Woven Dupatta Yes  Women,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-ethnic-set/p-AW21KSSE220F/colorChange/AW21KSSE220F_SEA_GREEN?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D22&totalResultVal=14644&searchPageType=category
