,name,desc,class,link
1855,Solid Cotton Slim Fit Men's Causal Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  1  Casual Wear,https://www.shoppersstop.com/united-colors-of-benetton-solid-cotton-slim-fit-men-s-causal-shirt/p-23P5EW65QV58101/colorChange/23P5EW65QV58101_WHITE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1856,Men's 2 Pocket Slub Track Pant,"Feel comfortable throughout the day by wearing this pair of track pants brought to you by Jockey. Crafted with care from superior quality fabric, it is quite easy to maintain In addition, the slub pattern adds style to it. It also features an elastic waistband with drawstring fastening that ensures a proper fit.",Closure Type Drawstring  India Waist Mid Rise  Ankle   Slim  Pockets 3 Pocket  Knit  Athleisure Category Track Pants  Track Pants  Single  Polyester Cotton  Solid ,https://www.shoppersstop.com/jockey-men-s-2-pocket-slub-track-pant/p-201561151/colorChange/201561151_GREY_MELANGE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1857,Stripes Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Slim Collar  Full   Slim  Stripes  Casual Wear  Neckline Mandarin,https://www.shoppersstop.com/mufti-stripes-cotton-slim-fit-men-s-casual-shirt/p-S23MFS13688QGRE/colorChange/S23MFS13688QGRE_GREEN?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1858,Solid Cotton Men's Short Kurta,., Kurta Neckline Round Neck  Woven  India  1  Hip  Collar Mandarin Collar  Full   Cotton  Casual Wear  Solid  Slim Wash Machine Wash,https://www.shoppersstop.com/bandeya-solid-cotton-men-s-short-kurta/p-A22SKSOLIDWH/colorChange/A22SKSOLIDWH_WHITE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1859,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Half   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH1485/colorChange/A22MSH1485_BLUE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1860,Mid Wash Cotton Blend Regular Fit Men's Jeans,., India Waist Rise Mid Rise  Regular  Cotton Blend Closure Type Button  Regular  Single  Casual Wear  Solid   Jeans,https://www.shoppersstop.com/tistabene-mid-wash-cotton-blend-regular-fit-men-s-jeans/p-MJS0052/colorChange/MJS0052_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1861,Solid Cotton Slim Fit Men's Casual Shirt,"Hangup is perhaps one of the most talked-about ethnic wear brands in India and is especially popular among fashion bloggers and influencers.It offers a vast array of ethnic wear clothes to meet the needs of Indian(men, women and kid) from all walks of life. From kurta sets, kurta, sherwani, trousers, shirt, jeans, suit, plazoo, 3 pics kurta sets with duppatta, jacket, blazer, nehru jacket. You can get it all under one brand. Hangup flaunts a dazzling medley of colours, prints, designs and fabrics. Their ethnic collection is definitely worth trying if you wish to make heads turn.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/hangup-solid-cotton-slim-fit-men-s-casual-shirt/p-S23BENSKSH/colorChange/S23BENSKSH_SKY_BLUE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1862,Printed Cotton Blend Slim Fit Men's Casual Shirt,"Hangup is perhaps one of the most talked-about ethnic wear brands in India and is especially popular among fashion bloggers and influencers. It offers a vast array of ethnic wear clothes to meet the needs of Indian(men, women and kid) from all walks of life. From kurta sets, kurta, sherwani, trousers, shirt, jeans, suit, palazzo, 3 pics kurta sets with duppatta, jacket, blazer, nehru jacket. You can get it all under one brand. Hangup flaunts a dazzling medley of colours, prints, designs and fabrics. Their ethnic collection is definitely worth trying if you wish to make heads turn.", Woven Pleat Non pleated  Shirts  India Stretch No  Cotton Blend Collar Regular Collar  Full   Slim  Printed  Single  Casual Wear  Mens Neckline Collared,https://www.shoppersstop.com/hangup-printed-cotton-blend-slim-fit-men-s-casual-shirt/p-A224010BLACK/colorChange/A224010BLACK_BLACK?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1863,Solid Polyester Viscose Regular Fit Men's Casual Trousers,"Hangup is perhaps one of the most talked-about ethnic wear brands in India and is especially popular among fashion bloggers and influencers.It offers a vast array of ethnic wear clothes to meet the needs of Indian(men, women and kid) from all walks of life. From kurta sets, kurta, sherwani, trousers, shirt, jeans, suit, plazoo, 3 pics kurta sets with duppatta, jacket, blazer, nehru jacket.you can get it all under one brand. Hangup flaunts a dazzling medley of colours, prints, designs and fabrics. Their ethnic collection is definitely worth trying if you wish to make heads turn.", Woven Wash Clean Look  India  Polyester Viscose  Solid Waist Rise Mid Rise  Regular Closure Type Button Pleat Non pleated  Regular  Single Stretch No  Casual Wear  Mens  Trousers,https://www.shoppersstop.com/hangup-solid-polyester-viscose-regular-fit-men-s-casual-trousers/p-OUSERCHOCOLATA/colorChange/OUSERCHOCOLATA_BROWN?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1864,Printed Cotton Blend Slim Fit Men's Work Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Blend Collar Regular Collar  Full   Slim  Printed  Single  Work Wear ,https://www.shoppersstop.com/louis-philippe-printed-cotton-blend-slim-fit-men-s-work-wear-shirt/p-A22SFMSLF401392/colorChange/A22SFMSLF401392_BLUE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1865,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Full   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH0694/colorChange/A22MSH0694_BROWN?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1866,Solid Polyester Regular Fit Men's T-Shirt,"Made from soft and breathable fabric, this classic black solid T-shirt can make you the cynosure of all eyes. Layer up this T-shirt with a smart blazer or a jacket for a party look.", India  T-Shirts  Knit Collar Regular Collar  Half   Regular Neckline Crew  Solid  Polyester  Full   Active Wear,https://www.shoppersstop.com/altlife-solid-polyester-regular-fit-men-s-t-shirt/p-S22ALTACRUNTEE/colorChange/S22ALTACRUNTEE_MUSTARD?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1867,Printed Crepe Regular Fit Men's Casual Shirt,., Shirts  India  Crepe Collar Spread Collar  Full   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-crepe-regular-fit-men-s-casual-shirt/p-A22MSH1058/colorChange/A22MSH1058_GREEN?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1868,Solid Cotton Linen Blend  Slim Fit Mens Shirt,., Woven  Shirts  India  Cotton Linen Blend Collar Regular Collar  Half   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-solid-cotton-linen-blend-slim-fit-mens-shirt/p-S23LCLNSOL158GY/colorChange/S23LCLNSOL158GY_GREY?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1869,Men's Graphic Print Briefs,VHUG01_Bik, India Waist Mid Rise  Hip   Regular  Knit  Daily Wear Category Underwear  Brief  Single  Cotton Stretch  Printed,https://www.shoppersstop.com/van-heusen-men-s-graphic-print-briefs/p-206344925/colorChange/206344925_MIDNIGHT?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1870,Printed Cotton Regular Fit Mens Cap,"Perfect for the great outdoors or any holiday sport, this stylish cap for men with a regular fit from Life is sure to smarten up your look. Stitched from the highest quality cotton, it provides protection as well as style an iconic logo on the front of the cap.", Casual Wear  Woven  India  Regular  Single  100% Cotton  Printed  Caps,https://www.shoppersstop.com/life-printed-cotton-regular-fit-mens-cap/p-AW22LFMARCAP05/colorChange/AW22LFMARCAP05_OLIVE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1871,Textured Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Textured  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/jack-and-jones-textured-cotton-slim-fit-men-s-casual-shirt/p-SS23JJ147024801/colorChange/SS23JJ147024801_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1872,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Half   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH1476/colorChange/A22MSH1476_MULTI?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1873,Solid Viscose Blend Slim Fit Men's Casual Shirt,., Knit Closure Type Button Pleat Non pleated Stretchable No  Shirts  India  Viscose Blend Collar Mandarin Collar Pockets No Pocket  Full   Slim  Solid  1  Casual Wear  Regular Neckline Mandarin,https://www.shoppersstop.com/identiti-solid-viscose-blend-slim-fit-men-s-casual-shirt/p-S231087614N01/colorChange/S231087614N01_WHITE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1874,Stripes Cotton Blend Regular Fit Men's Sweatshirt,"In Alternating Hues Of Yellow And Black, This Pullover From Stop Features Full , Horizontal Double Stripes, Elasticated Wrists And Hem And A High Zipper Collar. Pair This With Ripped Faded Blue Denim Jeans And Brown Shoes To Create A Smart Casual Look. You Can Also Pair This With Black Pants And Leather Boots To Create A Stunning Biker Ready Look.", India  Cotton Blend  Stripes  Sweatshirts  Full  Neckline Round Neck  Regular  Casual Wear  Pack of 1,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-sweatshirt/p-A21STPQTRYMU/colorChange/A21STPQTRYMU_MUSTARD_MELANGE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D90&totalResultVal=24650&searchPageType=category
1875,Printed Cotton Regular Fit Men's T-Shirts,"Cream, printed, regular fit t-shirt by Life. This t-shirt is cotton fabric, has a cool print with text printed on the fabric, and can easily be styled for different events- smart casuals, casual wear, loungewear, athleisure, you name it.", India  Half   Regular  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirts/p-S23LFDGRT1126CR/colorChange/S23LFDGRT1126CR_CREAM?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1876,Solid Polyester Cotton Mens Festive Wear Kurta,"Brown, polyester cotton kurta by Bandeya. This kurta has a mandarin collar, butto down detail at the front, has pockets, and full sleeves. This pairs well with earthy and dark toned bottoms.", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Polyester Cotton  Festive Wear  Solid  Slim,https://www.shoppersstop.com/bandeya-solid-polyester-cotton-mens-festive-wear-kurta/p-S23LKEPPBROWN38/colorChange/S23LKEPPBROWN38_BROWN?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1877,Checks Polyester Viscose Slim Fit Men's Work Wear Jacket,., India  Polyester Viscose  Work Wear  Slim  Checks Closure Type Button  Full    Jacket,https://www.shoppersstop.com/allen-solly-checks-polyester-viscose-slim-fit-men-s-work-wear-jacket/p-A22BZMSLF157709/colorChange/A22BZMSLF157709_RED?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1878,Checks Cotton Regular Fit Men's Shirt,., Shirts Neckline Collar Neck  Woven  India  Cotton Collar Regular Collar Pockets Chest Pocket  Full   Regular  Checks  1  Formal Wear,https://www.shoppersstop.com/intune-checks-cotton-regular-fit-men-s-shirt/p-S23M-FOSHIK115/colorChange/S23M-FOSHIK115_GREEN?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1879,Solid Viscose Blend Men's Festive Wear Churidar,Give yourself a smart traditional look with this pair of churidar. The style elements include an elasticated waistband with a drawstring. Add a printed kurta and a pair of mules to enhance the look., India  Churidar  Viscose Blend  Woven  Solid  Festive Wear  Regular  Pack of 1,https://www.shoppersstop.com/bandeya-solid-viscose-blend-men-s-festive-wear-churidar/p-A22ELCHGOLD104/colorChange/A22ELCHGOLD104_GOLD?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1880,Solid Polyester Cotton Mens Festive Wear Kurta,"Maroon, polyester-cotton kurta by Bandeya. This kurta is full-sleeved, has a mandarin collar, button-down detail at the front and a print all over the fabric. The kurta is sure to get you some compliments!", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Polyester Cotton  Festive Wear  Solid  Slim,https://www.shoppersstop.com/bandeya-solid-polyester-cotton-mens-festive-wear-kurta/p-S23LKEPPMARON39/colorChange/S23LKEPPMARON39_MAROON?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1881,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/being-human-solid-cotton-regular-fit-men-s-t-shirt/p-S23BHP23012PINK/colorChange/S23BHP23012PINK_PINK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1882,Patch Work Cotton Slim Fit Men's T-Shirt,., India Category T-Shirt  Half   Slim  Neckline Round Neck  Patch Work  Cotton  Single  Casual Wear  Mens,https://www.shoppersstop.com/rigo-patch-work-cotton-slim-fit-men-s-t-shirt/p-A21CT01211452/colorChange/A21CT01211452_BLACK?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1883,Printed Poly Silk  Festive Wear Nehru Jacket,"If you need something to elevate your boring ethnic fit, then the Bandeya printed poly silk festive wear Nehru jacket will be your best option. This shimmery jacket looks exceptional on all types of dark colored kurtas and will make you stand out wherever you go.", Nehru Jackets Neckline Round Neck  India  Pack of 1 Collar Regular  Sleeveless  Poly Silk  Festive Wear  Printed  Slim Closure Type Button,https://www.shoppersstop.com/bandeya-printed-poly-silk-festive-wear-nehru-jacket/p-A22WCBANDJYLW70/colorChange/A22WCBANDJYLW70_YELLOW?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1884,Printed Cotton Men's Occasion Wear Kurta Set,., India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Cotton   Wear  Printed  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-printed-cotton-men-s-occasion-wear-kurta-set/p-A21HGK42KURTA/colorChange/A21HGK42KURTA_BLUE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1885,Solid Polyester Blend Regular Fit Men's Occasion Wear Nehru Jacket,., India  Pack of 1  Regular Collar Mandarin Collar Stretch Non-Stretch  Polyester Blend   Wear  Solid  Regular,https://www.shoppersstop.com/hangup-solid-polyester-blend-regular-fit-men-s-occasion-wear-nehru-jacket/p-A21HGBLACKNEHRU/colorChange/A21HGBLACKNEHRU_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1886,Plus Size Men's Solid Waffle Henley Half Sleeved Tee,Plus Size Men's Solid Waffle Henley Half Sleeved Tee, India  Half   Regular Neckline Henley  Solid  Cotton Blend  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/u-r-you-plus-size-men-s-solid-waffle-henley-half-sleeved-tee/p-S23URUMTE139/colorChange/S23URUMTE139_POWDER_BLUE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1887,Printed Cotton Slim Fit Men's Shirt,This slim-fit shirt from Fratini is all you need to make a style statement daily. The straight fit and the collar make it a smart and charming attire for all occasions., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Printed  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/fratini-printed-cotton-slim-fit-men-s-shirt/p-A22SHPR90SWGR/colorChange/A22SHPR90SWGR_GREY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1888,Structured Polyester Viscose Slim Fit Mens Work Wear Trousers,., Trousers  India  Polyester Viscose  Structured Waist Rise Mid Rise  Slim Closure Type Front Zip  Regular  Single  Work Wear  Mens,https://www.shoppersstop.com/blackberrys-structured-polyester-viscose-slim-fit-mens-work-wear-trousers/p-A22LPM2166C1IFM/colorChange/A22LPM2166C1IFM_BROWN?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1889,Checks Cotton Regular Fit Men's Casual Shirt,"Featuring a classic windowpane check in premium cotton fabric, this tailored-fit shirt from the American Classic collection will look and feel like it was made for you.", Woven  Shirts  Bangladesh  Cotton Collar Cut Away Collar  Half   Regular  Checks  Single  Casual Wear,https://www.shoppersstop.com/u-s-polo-assn--checks-cotton-regular-fit-men-s-casual-shirt/p-S23USSHT1082H/colorChange/S23USSHT1082H_WHITE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1890,Solid Cotton Blend Fleece Regular Fit Men's T-Shirt,., Bangladesh  Half   Regular Neckline Polo  Solid  Cotton Blend Fleece  1  Casual Wear Collar Regular   T-Shirts  Knit,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-blend-fleece-regular-fit-men-s-t-shirt/p-S23S23HMKT049/colorChange/S23S23HMKT049_BLUE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1891,Printed Polyester Regular Fit Men's Active Wear T-Shirt,., India  Half   Regular Neckline Crew  Printed  100%Polyester  Pack of 1  Active Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-active-wear-t-shirt/p-AW21ATEE007/colorChange/AW21ATEE007_BLUE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1892,Printed Cotton Blend Mens Casual Kurta,"A trendy and smart pick, the Bandeya Printed Cotton Blend Men's Casual Kurta is sure to impress. This plum-coloured kurta for men looks eye-catching and features a printed pattern. Made from a premium-quality cotton blend, this kurta for men features a comfy regular fit. Match this kurta with a pair of narrow-fit trousers and an elegant pair of shoes.", India Category Kurta  Viscose  Semi Casual  Printed  Regular,https://www.shoppersstop.com/bandeya-printed-cotton-blend-men-s-casual-kurta/p-S21MEKUFAGMPLUM/colorChange/S21MEKUFAGMPLUM_PLUM?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1893,Printed Cotton Blend Slim Fit Men's T-Shirt,"Amp up your casual fashion with this t-shirt from venitian. Tailored from a breathable fabric, it has a collar neck and half sleeves. Team with a pair of sneakers and jeans for a fresh outfit.", India  Half   Slim Neckline Round Neck  Printed  Cotton Blend  Regular  Casual Wear Collar Mandarin Collar   T-Shirts,https://www.shoppersstop.com/venitian-forbidden-clothing-printed-cotton-blend-slim-fit-men-s-t-shirt/p-OS3211CHARCOAL/colorChange/OS3211CHARCOAL_CHARCOAL?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1894,Stripes Jersey Slim Fit Men's T-Shirt,"Rigo is an india originated brand designed for men and women offering cool gear odour-free casual wear/activewear / athleisure men wear tracksuit, sweatshirts and jackets and is made with ultra-fresh odour control technology which keeps the body fresh all the time. ated with high-quality cotton jersey fabric, this printed t-shirt has a relaxed fit, half sleeves, and a round neck. The durability, odourless, and anti-fading properties of this t-shirt make it a must-have in your wardrobe. Team it up with your regular pair of denim and casual shoes to get a fun, outdoor look, or club it with a nice pair of trousers and loafers to give it a laid-back, easy-going look. This stitched-to-perfection slim fit t-shirt celebrates passion, style, reliability, affordability, and comfort.", India  Full   Slim Neckline Round Neck  Stripes  Jersey  Single  Regular  Casual Wear Collar Classic Collar  T-Shirts  Knit,https://www.shoppersstop.com/rigo-stripes-jersey-slim-fit-men-s-t-shirt/p-S23HT02211127RS/colorChange/S23HT02211127RS_BLACK?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1895,Solid Cotton Slim Fit Waffle Knit Men's Co-Ord Set,"Rigo is an india originated brand designed for men and women offering cool gear odour-free casual wear/activewear / athleisure men wear tracksuit, sweatshirts and jackets and is made with ultra-fresh odour control technology which keeps the body fresh all the time. ated with high-quality waffle knit fabric, this solid co-ord set has a slim fit, t-shirt with half sleeves, round neck, and shorts has elastic waistband with drawstring closure.the durability, odourless, and anti-fading properties of this co-ord set make it a must have in your wardrobe. Team up with casual shoes to get a fun, outdoor look, or club it with loafers to give it a laid-back and easy-going look. This stitched-to-perfection solid co-ord set celebrates passion, style, reliability, affordability, and comfort.", Half   India  Sets  Knit  Regular  Single  Cotton  Solid Closure Type Elastic and Drawstring  Slim Waist Rise Mid Rise Wash Clean Look  Casual Wear Neckline Collared Collar Button Down Collar,https://www.shoppersstop.com/rigo-solid-cotton-slim-fit-waffle-knit-men-s-co-ord-set/p-S23SET02231013/colorChange/S23SET02231013_PURPLE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1896,Printed Blended Regular Fit Men's Occasion Wear Nehru Jacket,., India  Pack of 1  Regular Collar Mandarin Collar Stretch Non-Stretch  Blend   Wear  Printed  Regular,https://www.shoppersstop.com/hangup-printed-blended-regular-fit-men-s-occasion-wear-nehru-jacket/p-A21HG78APRINTED/colorChange/A21HG78APRINTED_MULTI?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1897,Printed Cotton Regular Fit Mens T-Shirt,., India  Half   Regular Neckline Round Neck  Printed  Cotton  Single  Regular  Casual Wear Collar Regular Collar  Mens  T-Shirts,https://www.shoppersstop.com/jack-and-jones-printed-cotton-regular-fit-mens-t-shirt/p-S22JJ246573701/colorChange/S22JJ246573701_WHITE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1898,Colorblocked Cotton Regular Fit Men's T-Shirt,"Take on the world wearing this half-sleeved casual men's t-shirt with a short buttoned placket from the polo neckline from Stop. Made from the best quality cotton in a regular fit, its short-length and color-blocked pattern helps style each look effortlessly.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Single  Short  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB07JPCOW/colorChange/A22STCB07JPCOW_OFF-WHITE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
1899,Printed Polyester Viscose Regular Fit Men's Occasion Wear Nehru Jacket,., India  Pack of 1  Regular Collar Mandarin Collar Stretch Non-Stretch  Polyester Viscose   Wear  Printed  Regular,https://www.shoppersstop.com/hangup-printed-polyester-viscose-regular-fit-men-s-occasion-wear-nehru-jacket/p-A21HG1APRINTED1/colorChange/A21HG1APRINTED1_MULTI?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D91&totalResultVal=24650&searchPageType=category
